timestamp,signal
324,NIL
325,NIL
326,NIL
327,NIL
328,NIL
329,ORBS
330,VAMPIRE_BLOOD
331,NIL
332,NIL
333,NIL
334,NIL
335,NIL
336,NIL
337,NIL
338,NIL
339,NIL
340,NIL
341,NIL
342,NIL
343,NIL
344,NIL
345,ORBS
346,ELVEN_WINE
347,NIL
348,ORBS
349,ELVEN_WINE
350,NIL
351,NIL
352,NIL
353,NIL
354,NIL
355,ORBS
356,ELVEN_WINE
357,NIL
358,NIL
359,NIL
360,NIL
361,NIL
362,NIL
363,NIL
364,NIL
365,NIL
366,NIL
367,ORBS
368,VAMPIRE_BLOOD
369,ORBS
370,ELVEN_WINE
371,NIL
372,NIL
373,NIL
374,NIL
375,NIL
376,NIL
377,NIL
378,NIL
379,NIL
380,NIL
381,NIL
382,NIL
383,NIL
384,NIL
385,NIL
386,NIL
387,NIL
388,NIL
389,NIL
390,NIL
391,NIL
392,NIL
393,NIL
394,NIL
395,ORBS
396,VAMPIRE_BLOOD
397,ORBS
398,ELVEN_WINE
399,NIL
400,NIL
401,NIL
402,NIL
403,NIL
404,NIL
405,ORBS
406,VAMPIRE_BLOOD
407,NIL
408,NIL
409,NIL
410,NIL
411,NIL
412,NIL
413,NIL
414,NIL
415,ORBS
416,ELVEN_WINE
417,NIL
418,NIL
419,NIL
420,NIL
421,ORBS
422,VAMPIRE_BLOOD
423,NIL
424,ORBS
425,ELVEN_WINE
426,NIL
427,NIL
428,NIL
429,NIL
430,NIL
431,NIL
432,NIL
433,NIL
434,NIL
435,NIL
436,NIL
437,NIL
438,NIL
439,NIL
440,NIL
441,NIL
442,NIL
443,NIL
444,NIL
445,ORBS
446,PHOENIX_FEATHERS
447,NIL
448,NIL
449,ORBS
450,ELVEN_WINE
451,NIL
452,ORBS
453,ELVEN_WINE
454,ORBS
455,VAMPIRE_BLOOD
456,NIL
457,ORBS
458,ELVEN_WINE
459,NIL
460,ORBS
461,ELVEN_WINE
462,NIL
463,NIL
464,NIL
465,NIL
466,NIL
467,ORBS
468,ELVEN_WINE
469,ORBS
470,ELVEN_WINE
471,NIL
472,NIL
473,NIL
474,NIL
475,NIL
476,NIL
477,NIL
478,NIL
479,NIL
480,NIL
481,NIL
482,NIL
483,NIL
484,NIL
485,NIL
486,NIL
487,NIL
488,NIL
489,NIL
490,NIL
491,NIL
492,NIL
493,NIL
494,NIL
495,NIL
496,NIL
497,NIL
498,NIL
499,ORBS
500,PHOENIX_FEATHERS
501,NIL
502,NIL
503,NIL
504,NIL
505,NIL
506,NIL
507,NIL
508,NIL
509,NIL
510,ORBS
511,VAMPIRE_BLOOD
512,NIL
513,NIL
514,NIL
515,NIL
516,NIL
517,ORBS
518,VAMPIRE_BLOOD
519,NIL
520,NIL
521,NIL
522,NIL
523,NIL
524,NIL
525,ORBS
526,ELVEN_WINE
527,ORBS
528,VAMPIRE_BLOOD
529,NIL
530,NIL
531,NIL
532,ORBS
533,VAMPIRE_BLOOD
534,NIL
535,NIL
536,NIL
537,NIL
538,NIL
539,NIL
540,NIL
541,NIL
542,ORBS
543,ELVEN_WINE
544,NIL
545,NIL
546,NIL
547,NIL
548,NIL
549,NIL
550,NIL
551,ORBS
552,UNICORN_HORNS
553,ORBS
554,ELVEN_WINE
555,NIL
556,ORBS
557,PHOENIX_FEATHERS
558,NIL
559,NIL
560,ORBS
561,ELVEN_WINE
562,ORBS
563,PHOENIX_FEATHERS
564,NIL
565,NIL
566,NIL
567,NIL
568,NIL
569,NIL
570,ORBS
571,ELVEN_WINE
572,NIL
573,NIL
574,NIL
575,NIL
576,NIL
577,NIL
578,NIL
579,NIL
580,NIL
581,NIL
582,ORBS
583,UNICORN_HORNS
584,ORBS
585,ELVEN_WINE
586,NIL
587,NIL
588,NIL
589,NIL
590,NIL
591,ORBS
592,PHOENIX_FEATHERS
593,NIL
594,NIL
595,NIL
596,NIL
597,ORBS
598,VAMPIRE_BLOOD
599,NIL
600,NIL
601,NIL
602,ORBS
603,PHOENIX_FEATHERS
604,NIL
605,NIL
606,NIL
607,NIL
608,NIL
609,NIL
610,NIL
611,NIL
612,NIL
613,NIL
614,NIL
615,NIL
616,NIL
617,NIL
618,NIL
619,NIL
620,NIL
621,NIL
622,NIL
623,NIL
624,NIL
625,NIL
626,NIL
627,NIL
628,NIL
629,NIL
630,NIL
631,NIL
632,NIL
633,NIL
634,NIL
635,NIL
636,ORBS
637,UNICORN_HORNS
638,NIL
639,ORBS
640,ELVEN_WINE
641,NIL
642,ORBS
643,ELVEN_WINE
644,NIL
645,NIL
646,NIL
647,NIL
648,NIL
649,NIL
650,NIL
651,NIL
652,NIL
653,NIL
654,NIL
655,NIL
656,NIL
657,NIL
658,NIL
659,NIL
660,NIL
661,NIL
662,NIL
663,NIL
664,NIL
665,NIL
666,NIL
667,NIL
668,NIL
669,NIL
670,NIL
671,NIL
672,NIL
673,NIL
674,NIL
675,NIL
676,ORBS
677,PHOENIX_FEATHERS
678,NIL
679,NIL
680,NIL
681,NIL
682,NIL
683,NIL
684,NIL
685,NIL
686,NIL
687,NIL
688,NIL
689,NIL
690,NIL
691,NIL
692,NIL
693,NIL
694,NIL
695,NIL
696,NIL
697,NIL
698,NIL
699,NIL
700,NIL
701,NIL
702,NIL
703,NIL
704,NIL
705,NIL
706,NIL
707,NIL
708,NIL
709,NIL
710,NIL
711,NIL
712,NIL
713,NIL
714,NIL
715,NIL
716,NIL
717,NIL
718,ORBS
719,UNICORN_HORNS
720,NIL
721,NIL
722,NIL
723,ORBS
724,ELVEN_WINE
725,ORBS
726,UNICORN_HORNS
727,NIL
728,NIL
729,NIL
730,NIL
731,NIL
732,NIL
733,ORBS
734,ELVEN_WINE
735,NIL
736,ORBS
737,UNICORN_HORNS
738,NIL
739,NIL
740,NIL
741,NIL
742,NIL
743,NIL
744,NIL
745,ORBS
746,VAMPIRE_BLOOD
747,NIL
748,NIL
749,ORBS
750,VAMPIRE_BLOOD
751,ORBS
752,VAMPIRE_BLOOD
753,NIL
754,NIL
755,ORBS
756,PHOENIX_FEATHERS
757,NIL
758,NIL
759,NIL
760,NIL
761,NIL
762,NIL
763,NIL
764,NIL
765,NIL
766,NIL
767,NIL
768,NIL
769,NIL
770,NIL
771,NIL
772,NIL
773,ORBS
774,ELVEN_WINE
775,NIL
776,NIL
777,NIL
778,ORBS
779,PHOENIX_FEATHERS
780,ORBS
781,ELVEN_WINE
782,NIL
783,ORBS
784,ELVEN_WINE
785,NIL
786,NIL
787,NIL
788,NIL
789,NIL
790,ORBS
791,UNICORN_HORNS
792,NIL
793,ORBS
794,PHOENIX_FEATHERS
795,NIL
796,ORBS
797,VAMPIRE_BLOOD
798,NIL
799,NIL
800,NIL
801,NIL
802,NIL
803,NIL
804,NIL
805,NIL
806,NIL
807,NIL
808,NIL
809,NIL
810,NIL
811,NIL
812,NIL
813,NIL
814,NIL
815,NIL
816,NIL
817,NIL
818,ORBS
819,ELVEN_WINE
820,ORBS
821,PHOENIX_FEATHERS
822,NIL
823,NIL
824,NIL
825,NIL
826,NIL
827,NIL
828,NIL
829,NIL
830,NIL
831,NIL
832,ORBS
833,PHOENIX_FEATHERS
834,NIL
835,NIL
836,NIL
837,NIL
838,ORBS
839,PHOENIX_FEATHERS
840,NIL
841,NIL
842,ORBS
843,ELVEN_WINE
844,NIL
845,NIL
846,NIL
847,ORBS
848,PHOENIX_FEATHERS
849,NIL
850,NIL
851,NIL
852,NIL
853,NIL
854,NIL
855,NIL
856,NIL
857,NIL
858,NIL
859,NIL
860,NIL
861,NIL
862,NIL
863,NIL
864,ORBS
865,UNICORN_HORNS
866,NIL
867,NIL
868,NIL
869,ORBS
870,ELVEN_WINE
871,NIL
872,NIL
873,NIL
874,NIL
875,NIL
876,ORBS
877,UNICORN_HORNS
878,NIL
879,NIL
880,NIL
881,NIL
882,NIL
883,NIL
884,NIL
885,NIL
886,NIL
887,NIL
888,NIL
889,NIL
890,NIL
891,NIL
892,ORBS
893,ELVEN_WINE
894,ORBS
895,UNICORN_HORNS
896,ORBS
897,ELVEN_WINE
898,NIL
899,NIL
900,NIL
901,NIL
902,NIL
903,NIL
904,NIL
905,NIL
906,ORBS
907,UNICORN_HORNS
908,NIL
909,ORBS
910,ELVEN_WINE
911,NIL
912,NIL
913,NIL
914,NIL
915,ORBS
916,UNICORN_HORNS
917,NIL
918,NIL
919,NIL
920,ORBS
921,VAMPIRE_BLOOD
922,NIL
923,ORBS
924,UNICORN_HORNS
925,NIL
926,ORBS
927,PHOENIX_FEATHERS
928,NIL
929,NIL
930,NIL
931,NIL
932,NIL
933,NIL
934,NIL
935,NIL
936,NIL
937,NIL
938,NIL
939,NIL
940,NIL
941,NIL
942,NIL
943,NIL
944,NIL
945,NIL
946,NIL
947,NIL
948,NIL
949,NIL
950,NIL
951,ORBS
952,VAMPIRE_BLOOD
953,NIL
954,NIL
955,NIL
956,NIL
957,NIL
958,ORBS
959,PHOENIX_FEATHERS
960,NIL
961,NIL
962,NIL
963,NIL
964,NIL
965,ORBS
966,ELVEN_WINE
967,NIL
968,NIL
969,NIL
970,NIL
971,NIL
972,NIL
973,NIL
974,NIL
975,NIL
976,NIL
977,NIL
978,NIL
979,NIL
980,NIL
981,NIL
982,NIL
983,NIL
984,NIL
985,NIL
986,NIL
987,NIL
988,NIL
989,NIL
990,NIL
991,NIL
992,NIL
993,NIL
994,NIL
995,NIL
996,NIL
997,NIL
998,NIL
999,NIL
1000,NIL
1001,NIL
1002,NIL
1003,ORBS
1004,PHOENIX_FEATHERS
1005,NIL
1006,NIL
1007,ORBS
1008,PHOENIX_FEATHERS
1009,ORBS
1010,UNICORN_HORNS
1011,NIL
1012,NIL
1013,ORBS
1014,UNICORN_HORNS
1015,NIL
1016,ORBS
1017,VAMPIRE_BLOOD
1018,NIL
1019,NIL
1020,NIL
1021,NIL
1022,NIL
1023,NIL
1024,NIL
1025,NIL
1026,NIL
1027,NIL
1028,NIL
1029,NIL
1030,NIL
1031,NIL
1032,NIL
1033,NIL
1034,ORBS
1035,PHOENIX_FEATHERS
1036,NIL
1037,NIL
1038,NIL
1039,NIL
1040,NIL
1041,NIL
1042,NIL
1043,NIL
1044,NIL
1045,NIL
1046,NIL
1047,NIL
1048,NIL
1049,NIL
1050,NIL
1051,NIL
1052,NIL
1053,NIL
1054,NIL
1055,NIL
1056,NIL
1057,NIL
1058,NIL
1059,NIL
1060,NIL
1061,NIL
1062,NIL
1063,NIL
1064,ORBS
1065,VAMPIRE_BLOOD
1066,NIL
1067,ORBS
1068,PHOENIX_FEATHERS
1069,NIL
1070,NIL
1071,NIL
1072,NIL
1073,NIL
1074,NIL
1075,NIL
1076,NIL
1077,NIL
1078,NIL
1079,NIL
1080,NIL
1081,NIL
1082,NIL
1083,NIL
1084,NIL
1085,NIL
1086,NIL
1087,NIL
1088,NIL
1089,NIL
1090,NIL
1091,NIL
1092,NIL
1093,NIL
1094,NIL
1095,NIL
1096,NIL
1097,NIL
1098,NIL
1099,NIL
1100,NIL
1101,NIL
1102,ORBS
1103,UNICORN_HORNS
1104,ORBS
1105,PHOENIX_FEATHERS
1106,NIL
1107,NIL
1108,NIL
1109,ORBS
1110,ELVEN_WINE
1111,NIL
1112,NIL
1113,NIL
1114,NIL
1115,NIL
1116,NIL
1117,NIL
1118,NIL
1119,NIL
1120,NIL
1121,NIL
1122,ORBS
1123,PHOENIX_FEATHERS
1124,NIL
1125,NIL
1126,NIL
1127,ORBS
1128,ELVEN_WINE
1129,ORBS
1130,PHOENIX_FEATHERS
1131,NIL
1132,ORBS
1133,UNICORN_HORNS
1134,NIL
1135,ORBS
1136,UNICORN_HORNS
1137,NIL
1138,NIL
1139,NIL
1140,NIL
1141,ORBS
1142,VAMPIRE_BLOOD
1143,NIL
1144,NIL
1145,NIL
1146,NIL
1147,NIL
1148,NIL
1149,NIL
1150,NIL
1151,NIL
1152,NIL
1153,NIL
1154,NIL
1155,NIL
1156,NIL
1157,NIL
1158,NIL
1159,NIL
1160,NIL
1161,NIL
1162,ORBS
1163,ELVEN_WINE
1164,NIL
1165,ORBS
1166,PHOENIX_FEATHERS
1167,NIL
1168,ORBS
1169,ELVEN_WINE
1170,NIL
1171,NIL
1172,NIL
1173,NIL
1174,NIL
1175,NIL
1176,NIL
1177,NIL
1178,NIL
1179,NIL
1180,NIL
1181,NIL
1182,NIL
1183,NIL
1184,NIL
1185,NIL
1186,NIL
1187,NIL
1188,NIL
1189,ORBS
1190,ELVEN_WINE
1191,ORBS
1192,ELVEN_WINE
1193,NIL
1194,NIL
1195,ORBS
1196,UNICORN_HORNS
1197,NIL
1198,ORBS
1199,UNICORN_HORNS
1200,NIL
1201,NIL
1202,NIL
1203,NIL
1204,ORBS
1205,PHOENIX_FEATHERS
1206,ORBS
1207,UNICORN_HORNS
1208,NIL
1209,NIL
1210,NIL
1211,ORBS
1212,PHOENIX_FEATHERS
1213,NIL
1214,ORBS
1215,VAMPIRE_BLOOD
1216,NIL
1217,NIL
1218,NIL
1219,NIL
1220,NIL
1221,NIL
1222,NIL
1223,NIL
1224,NIL
1225,NIL
1226,NIL
1227,NIL
1228,NIL
1229,NIL
1230,NIL
1231,NIL
1232,ORBS
1233,ELVEN_WINE
1234,NIL
1235,NIL
1236,NIL
1237,NIL
1238,NIL
1239,NIL
1240,NIL
1241,NIL
1242,NIL
1243,NIL
1244,NIL
1245,NIL
1246,NIL
1247,NIL
1248,NIL
1249,NIL
1250,NIL
1251,NIL
1252,NIL
1253,NIL
1254,NIL
1255,NIL
1256,NIL
1257,NIL
1258,NIL
1259,NIL
1260,NIL
1261,NIL
1262,NIL
1263,ORBS
1264,UNICORN_HORNS
1265,ORBS
1266,ELVEN_WINE
1267,ORBS
1268,UNICORN_HORNS
1269,NIL
1270,NIL
1271,NIL
1272,NIL
1273,ORBS
1274,ELVEN_WINE
1275,NIL
1276,NIL
1277,NIL
1278,NIL
1279,ORBS
1280,ELVEN_WINE
1281,ORBS
1282,VAMPIRE_BLOOD
1283,NIL
1284,NIL
1285,NIL
1286,NIL
1287,NIL
1288,NIL
1289,NIL
1290,NIL
1291,ORBS
1292,UNICORN_HORNS
1293,NIL
1294,NIL
1295,NIL
1296,NIL
1297,NIL
1298,NIL
1299,NIL
1300,NIL
1301,NIL
1302,ORBS
1303,UNICORN_HORNS
1304,ORBS
1305,PHOENIX_FEATHERS
1306,NIL
1307,NIL
1308,NIL
1309,NIL
1310,NIL
1311,NIL
1312,NIL
1313,NIL
1314,NIL
1315,NIL
1316,NIL
1317,NIL
1318,NIL
1319,NIL
1320,NIL
1321,NIL
1322,NIL
1323,NIL
1324,ORBS
1325,PHOENIX_FEATHERS
1326,ORBS
1327,UNICORN_HORNS
1328,NIL
1329,NIL
1330,NIL
1331,NIL
1332,NIL
1333,ORBS
1334,VAMPIRE_BLOOD
1335,NIL
1336,NIL
1337,NIL
1338,ORBS
1339,VAMPIRE_BLOOD
1340,NIL
1341,NIL
1342,NIL
1343,NIL
1344,NIL
1345,NIL
1346,NIL
1347,NIL
1348,NIL
1349,ORBS
1350,PHOENIX_FEATHERS
1351,NIL
1352,NIL
1353,NIL
1354,NIL
1355,NIL
1356,NIL
1357,NIL
1358,NIL
1359,ORBS
1360,PHOENIX_FEATHERS
1361,NIL
1362,NIL
1363,NIL
1364,ORBS
1365,PHOENIX_FEATHERS
1366,ORBS
1367,UNICORN_HORNS
1368,NIL
1369,NIL
1370,ORBS
1371,PHOENIX_FEATHERS
1372,ORBS
1373,UNICORN_HORNS
1374,NIL
1375,ORBS
1376,ELVEN_WINE
1377,NIL
1378,NIL
1379,NIL
1380,NIL
1381,NIL
1382,NIL
1383,NIL
1384,NIL
1385,NIL
1386,NIL
1387,NIL
1388,NIL
1389,ORBS
1390,ELVEN_WINE
1391,NIL
1392,NIL
1393,NIL
1394,NIL
1395,NIL
1396,NIL
1397,NIL
1398,NIL
1399,NIL
1400,NIL
1401,NIL
1402,NIL
1403,ORBS
1404,VAMPIRE_BLOOD
1405,NIL
1406,ORBS
1407,VAMPIRE_BLOOD
1408,ORBS
1409,ELVEN_WINE
1410,ORBS
1411,VAMPIRE_BLOOD
1412,NIL
1413,NIL
1414,NIL
1415,NIL
1416,NIL
1417,NIL
1418,NIL
1419,NIL
1420,NIL
1421,NIL
1422,NIL
1423,NIL
1424,ORBS
1425,PHOENIX_FEATHERS
1426,NIL
1427,NIL
1428,NIL
1429,NIL
1430,NIL
1431,NIL
1432,NIL
1433,NIL
1434,NIL
1435,NIL
1436,NIL
1437,NIL
1438,NIL
1439,NIL
1440,NIL
1441,NIL
1442,NIL
1443,NIL
1444,NIL
1445,ORBS
1446,UNICORN_HORNS
1447,ORBS
1448,PHOENIX_FEATHERS
1449,ORBS
1450,ELVEN_WINE
1451,ORBS
1452,PHOENIX_FEATHERS
1453,NIL
1454,NIL
1455,NIL
1456,ORBS
1457,ELVEN_WINE
1458,NIL
1459,NIL
1460,NIL
1461,NIL
1462,NIL
1463,NIL
1464,NIL
1465,NIL
1466,NIL
1467,NIL
1468,NIL
1469,NIL
1470,NIL
1471,NIL
1472,NIL
1473,NIL
1474,NIL
1475,NIL
1476,NIL
1477,NIL
1478,NIL
1479,NIL
1480,NIL
1481,NIL
1482,ORBS
1483,PHOENIX_FEATHERS
1484,NIL
1485,NIL
1486,ORBS
1487,ELVEN_WINE
1488,ORBS
1489,PHOENIX_FEATHERS
1490,NIL
1491,NIL
1492,NIL
1493,NIL
1494,NIL
1495,ORBS
1496,ELVEN_WINE
1497,NIL
1498,NIL
1499,NIL
1500,NIL
1501,NIL
1502,NIL
1503,NIL
1504,ORBS
1505,PHOENIX_FEATHERS
1506,NIL
1507,NIL
1508,NIL
1509,NIL
1510,NIL
1511,ORBS
1512,ELVEN_WINE
1513,NIL
1514,NIL
1515,ORBS
1516,PHOENIX_FEATHERS
1517,NIL
1518,ORBS
1519,UNICORN_HORNS
1520,NIL
1521,NIL
1522,ORBS
1523,PHOENIX_FEATHERS
1524,NIL
1525,ORBS
1526,ELVEN_WINE
1527,ORBS
1528,PHOENIX_FEATHERS
1529,NIL
1530,ORBS
1531,PHOENIX_FEATHERS
1532,ORBS
1533,ELVEN_WINE
1534,NIL
1535,NIL
1536,ORBS
1537,UNICORN_HORNS
1538,ORBS
1539,VAMPIRE_BLOOD
1540,NIL
1541,NIL
1542,NIL
1543,NIL
1544,ORBS
1545,UNICORN_HORNS
1546,NIL
1547,NIL
1548,NIL
1549,NIL
1550,NIL
1551,NIL
1552,ORBS
1553,UNICORN_HORNS
1554,ORBS
1555,PHOENIX_FEATHERS
1556,ORBS
1557,PHOENIX_FEATHERS
1558,ORBS
1559,PHOENIX_FEATHERS
1560,NIL
1561,ORBS
1562,PHOENIX_FEATHERS
1563,ORBS
1564,VAMPIRE_BLOOD
1565,NIL
1566,NIL
1567,NIL
1568,NIL
1569,NIL
1570,NIL
1571,NIL
1572,NIL
1573,NIL
1574,NIL
1575,NIL
1576,NIL
1577,NIL
1578,NIL
1579,NIL
1580,NIL
1581,NIL
1582,NIL
1583,NIL
1584,NIL
1585,NIL
1586,NIL
1587,NIL
1588,NIL
1589,NIL
1590,NIL
1591,NIL
1592,NIL
1593,NIL
1594,NIL
1595,NIL
1596,NIL
1597,NIL
1598,NIL
1599,NIL
1600,NIL
1601,NIL
1602,NIL
1603,ORBS
1604,ELVEN_WINE
1605,ORBS
1606,VAMPIRE_BLOOD
1607,NIL
1608,NIL
1609,NIL
1610,ORBS
1611,UNICORN_HORNS
1612,NIL
1613,NIL
1614,ORBS
1615,ELVEN_WINE
1616,NIL
1617,NIL
1618,ORBS
1619,PHOENIX_FEATHERS
1620,NIL
1621,NIL
1622,NIL
1623,NIL
1624,NIL
1625,NIL
1626,NIL
1627,NIL
1628,NIL
1629,ORBS
1630,UNICORN_HORNS
1631,NIL
1632,ORBS
1633,VAMPIRE_BLOOD
1634,NIL
1635,NIL
1636,NIL
1637,NIL
1638,NIL
1639,NIL
1640,NIL
1641,NIL
1642,NIL
1643,NIL
1644,NIL
1645,NIL
1646,NIL
1647,NIL
1648,NIL
1649,NIL
1650,NIL
1651,NIL
1652,NIL
1653,NIL
1654,ORBS
1655,ELVEN_WINE
1656,NIL
1657,NIL
1658,NIL
1659,NIL
1660,NIL
1661,NIL
1662,NIL
1663,NIL
1664,NIL
1665,NIL
1666,NIL
1667,NIL
1668,NIL
1669,NIL
1670,NIL
1671,NIL
1672,NIL
1673,NIL
1674,NIL
1675,NIL
1676,NIL
1677,NIL
1678,NIL
1679,NIL
1680,NIL
1681,NIL
1682,NIL
1683,NIL
1684,NIL
1685,NIL
1686,NIL
1687,NIL
1688,ORBS
1689,UNICORN_HORNS
1690,ORBS
1691,ELVEN_WINE
1692,NIL
1693,ORBS
1694,UNICORN_HORNS
1695,ORBS
1696,UNICORN_HORNS
1697,NIL
1698,ORBS
1699,PHOENIX_FEATHERS
1700,ORBS
1701,PHOENIX_FEATHERS
1702,ORBS
1703,VAMPIRE_BLOOD
1704,ORBS
1705,ELVEN_WINE
1706,NIL
1707,NIL
1708,NIL
1709,NIL
1710,NIL
1711,NIL
1712,NIL
1713,NIL
1714,NIL
1715,NIL
1716,NIL
1717,NIL
1718,NIL
1719,NIL
1720,NIL
1721,ORBS
1722,VAMPIRE_BLOOD
1723,NIL
1724,NIL
1725,NIL
1726,NIL
1727,NIL
1728,NIL
1729,NIL
1730,NIL
1731,NIL
1732,NIL
1733,NIL
1734,ORBS
1735,PHOENIX_FEATHERS
1736,NIL
1737,ORBS
1738,VAMPIRE_BLOOD
1739,ORBS
1740,ELVEN_WINE
1741,NIL
1742,NIL
1743,NIL
1744,ORBS
1745,ELVEN_WINE
1746,NIL
1747,NIL
1748,NIL
1749,NIL
1750,NIL
1751,NIL
1752,NIL
1753,NIL
1754,NIL
1755,NIL
1756,NIL
1757,NIL
1758,NIL
1759,NIL
1760,NIL
1761,ORBS
1762,ELVEN_WINE
1763,NIL
1764,NIL
1765,NIL
1766,NIL
1767,NIL
1768,NIL
1769,NIL
1770,NIL
1771,NIL
1772,NIL
1773,ORBS
1774,UNICORN_HORNS
1775,NIL
1776,NIL
1777,ORBS
1778,VAMPIRE_BLOOD
1779,NIL
1780,NIL
1781,NIL
1782,NIL
1783,NIL
1784,NIL
1785,NIL
1786,NIL
1787,NIL
1788,ORBS
1789,UNICORN_HORNS
1790,NIL
1791,NIL
1792,NIL
1793,ORBS
1794,ELVEN_WINE
1795,NIL
1796,NIL
1797,NIL
1798,NIL
1799,NIL
1800,NIL
1801,NIL
1802,NIL
1803,NIL
1804,NIL
1805,NIL
1806,NIL
1807,NIL
1808,NIL
1809,NIL
1810,NIL
1811,NIL
1812,NIL
1813,NIL
1814,NIL
1815,NIL
1816,NIL
1817,NIL
1818,NIL
1819,NIL
1820,NIL
1821,NIL
1822,ORBS
1823,VAMPIRE_BLOOD
1824,NIL
1825,NIL
1826,NIL
1827,NIL
1828,NIL
1829,NIL
1830,NIL
1831,NIL
1832,NIL
1833,NIL
1834,NIL
1835,NIL
1836,NIL
1837,NIL
1838,NIL
1839,NIL
